0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.218941360660811934e-01,6.315999283180195878e-01,4.511346841006044217e-01,2.980756534595400131e-01,1.814821844867501588e-01,1.015068336249862757e-01,5.202883034887073599e-02,2.439071080461235885e-02,1.044108409345651661e-02,4.076111320711014487e-03,1.449660052009272507e-03,4.692744127522877995e-04,1.381697690859496816e-04,3.697947736691958642e-05,8.991818337485336281e-06,1.985565772353634588e-06,3.980241633401299182e-07,7.240757438454313657e-08,1.195054405492746033e-08,1.789022535032707458e-09,2.428716679049151917e-10,2.989443447452232383e-11,3.335686388456077638e-12,3.373637718617210801e-13,3.092245082729894464e-14,2.568392695145263429e-15,1.932929323938055869e-16,1.317944174353783345e-17,8.140815788500828971e-19,4.555075017159741145e-20,2.308605268797994719e-21,1.059748718076229445e-22,4.405853839114013875e-24,1.658854331827672511e-25,5.656089753067440966e-27,1.746364086517634262e-28,4.882540394750704816e-30,1.236041096722597345e-31,2.833222458562214337e-33,5.879967674041489100e-35,1.104847925991727179e-36,1.879537935095195020e-38,2.894738019967529873e-40,4.036140987026128217e-42,5.094625838588963452e-44,5.821538956473544833e-46,6.021907777482578455e-48,5.638881094362640154e-50,4.779765367227026241e-52,3.667479881210860602e-54,2.547238201348204125e-56,1.601421155742770469e-58,9.113173381380632704e-61,4.694139526550995999e-63,2.188563623338686828e-65,9.235788935119323640e-68,3.527731736534677775e-70,1.219604937937251212e-72,3.816281823125448732e-75,1.080824395434026296e-77,2.770507119020602136e-80,6.427602672937979680e-83,1.349648770576796329e-85,2.564903494744658322e-88,4.411603933226473902e-91,6.867427213162364596e-94,9.675215849747340360e-97,1.233654149736853899e-99,1.423605276508729308e-102,1.486779332901096222e-105,1.405276137930267314e-108,1.202077950859024113e-111,9.305871808017636667e-115,6.519776996203790203e-118,4.133876641834117633e-121,2.372079930539447948e-124,1.231816959081074448e-127,5.789035155065433157e-131,2.462110325477234147e-134,9.476509046617743659e-138,3.300859986073242488e-141,1.040499883568023483e-144,2.968189339643006527e-148,7.662566826243903399e-152,1.790146562007650051e-155,3.784714496062694035e-159,7.241132757556937352e-163,1.253739833056120591e-166,1.964421089813161318e-170,2.785394828591742823e-174,3.574067573674477207e-178,4.150127261315806243e-182,4.360955051027022560e-186,4.146887593949590455e-190,3.568472249951334396e-194,2.778822292840277846e-198,1.958198119367972865e-202,1.248731113305453670e-206,7.206041488873815169e-211
1.000000000000000000e+00,8.952450125090296584e-01,7.768031268924391330e-01,6.516435987524595852e-01,5.273391793666420968e-01,4.109003338498218305e-01,3.077905181550795177e-01,2.213380568455867170e-01,1.526292930799882097e-01,1.008265309244718438e-01,6.375356751997619809e-02,3.855828234366454055e-02,2.229203495376565897e-02,1.231326557635845434e-02,6.495195442486047417e-03,3.270671425732311118e-03,1.571664288540175654e-03,7.204967993115634923e-04,3.150219998303007102e-04,1.313369705142336118e-04,5.220146760574272506e-05,1.977654058455829988e-05,7.140369634643413032e-06,2.456586756781698055e-06,8.052473151353793059e-07,2.514563270627341389e-07,7.479751911950349251e-08,2.119154915321398693e-08,5.718109063520585911e-09,1.469342540622287104e-09,3.595374995072633575e-10,8.376992411994390952e-11,1.858358269984074411e-11,3.925047001139420298e-12,7.892470143144761958e-13,1.510824297978543074e-13,2.753148737197594441e-14,4.775768092350255904e-15,7.885677349178344434e-16,1.239374322961133939e-16,1.854044775983133596e-17,2.639852237060377662e-18,3.577412187403883432e-19,4.613997656220816506e-20,5.663625740955711859e-21,6.616235095601529634e-22,7.355590178973799902e-23,7.782262770451829355e-24,7.835524805663412852e-25,7.507522605773332489e-26,6.845174510903358916e-27,5.939160659563293214e-28,4.903565947321319730e-29,3.852471485373074745e-30,2.880061069893746624e-31,2.048771358845873656e-32,1.386787068049956185e-33,8.931939628949882840e-35,5.473900985291915306e-36,3.191971011578489308e-37,1.771037156914499247e-38,9.349733403894513140e-40,4.696451855990880226e-41,2.244585013856235063e-42,1.020691242205887568e-43,4.416127705709301677e-45,1.817919591969273679e-46,7.120173359542521945e-48,2.653300784388218201e-49,9.407185589187601025e-51,3.173274566590441340e-52,1.018422094806777237e-53,3.109695108465835330e-55,9.033901544181767734e-57,2.496883279443375854e-58,6.565750289099101695e-60,1.642599489061130754e-61,3.909653364564376139e-63,8.853239115053747185e-65,1.907311798954110350e-66,3.909264142898371709e-68,7.622904482165676668e-70,1.414153209913488347e-71,2.495866853499574199e-73,4.190769963147788685e-75,6.694408942394391365e-77,1.017361408815038680e-78,1.470894524297155391e-80,2.023157738741418620e-82,2.647394331497627919e-84,3.295694734316962803e-86,3.903135169295013968e-88,4.397616261006435978e-90,4.713647312131348652e-92,4.806531373667500661e-94,4.662731216440988399e-96,4.303104331792518750e-98,3.777942022786950592e-100,3.155438154962235409e-102,2.507229613029958912e-104
1.000000000000000000e+00,9.266033396448952741e-01,8.419398401029994927e-01,7.490122842853416119e-01,6.515029150416085102e-01,5.533892772090737155e-01,4.585251660083771719e-01,3.702564584984720519e-01,2.911319041734140578e-01,2.227465267829580042e-01,1.657266198293990411e-01,1.198380460881209586e-01,8.418006746172485011e-02,5.741863762819501837e-02,3.801587010894609542e-02,2.442328795831026633e-02,1.522109381173820074e-02,9.199833069127376708e-03,5.391488426429533014e-03,3.062987103896864290e-03,1.686599392308161215e-03,8.999941814858034798e-04,4.653356426360493988e-04,2.330965884439700027e-04,1.131092495099585561e-04,5.316274426118321791e-05,2.420039527591500512e-05,1.066856075868835823e-05,4.554318267291564034e-06,1.882538754788188669e-06,7.534231800277433736e-07,2.919324722431630038e-07,1.095090993583652337e-07,3.976676782952025968e-08,1.397887734754498791e-08,4.756498778707676092e-09,1.566564072342060317e-09,4.993884171384806112e-10,1.540789477591144974e-10,4.600962915366150087e-11,1.329663542312230563e-11,3.718863776430154412e-12,1.006567581471890632e-12,2.636508503464806629e-13,6.682809201021229711e-14,1.639167334041147790e-14,3.890569026476095037e-15,8.935530663216281115e-16,1.985807887929496507e-16,4.270281294916392236e-17,8.885282362554491969e-18,1.788854381652043681e-18,3.484669664116243676e-19,6.567881443696375958e-20,1.197734505401327614e-20,2.113304958975584090e-21,3.607656603296456541e-22,5.958609517593481487e-23,9.521752977329824207e-24,1.472098603770561016e-24,2.201916554484168199e-25,3.186434009008512540e-26,4.461135840477698197e-27,6.042531355428280295e-28,7.918118226291329255e-29,1.003809872713426747e-29,1.231131102177644533e-30,1.460755679239521346e-31,1.676750751308211284e-32,1.861977399425117267e-33,2.000288811185907669e-34,2.078839459664656347e-35,2.090050522437119489e-36,2.032815383365587536e-37,1.912679659596451154e-38,1.740955204329185379e-39,1.532964158278130276e-40,1.305790543708055405e-41,1.075995094738150424e-42,8.577101050597262626e-44,6.613974250995321501e-45,4.933720563747159689e-46,3.560205520053063017e-47,2.485206705461627652e-48,1.678167859070976220e-49,1.096206255833215181e-50,6.926785791903229599e-52,4.234016044693137994e-53,2.503532327360856910e-54,1.431965698280364044e-55,7.922997500042240726e-57,4.240555396824344572e-58,2.195488387330265749e-59,1.099546569672660655e-60,5.326833543701620495e-62,2.496299013349271775e-63,1.131605538749668887e-64,4.962077392582655783e-66,2.104752680275922086e-67,8.635883289940121247e-69
1.000000000000000000e+00,9.444820138749885352e-01,8.797702942721704611e-01,8.073280738033231652e-01,7.291230113961139070e-01,6.474819411051131457e-01,5.649063273243318806e-01,4.838717214997927951e-01,4.066366730541799424e-01,3.350843022276135952e-01,2.706136704424537687e-01,2.140895551130569119e-01,1.658500503386320379e-01,1.257633501698634249e-01,9.331947608163872199e-02,6.774025060533124531e-02,4.809142464433401737e-02,3.338386598083845080e-02,2.265509623983764237e-02,1.502715433595757169e-02,9.740884550443749609e-03,6.169744450235143882e-03,3.817909498828216119e-03,2.307925593240706293e-03,1.362726237207664186e-03,7.858566237021217746e-04,4.425751181762165986e-04,2.433908011243171522e-04,1.306960278027314139e-04,6.852230839324731902e-05,3.507403312534831323e-05,1.752663390677631841e-05,8.549630536841866125e-06,4.071092133126508628e-06,1.892211188747055527e-06,8.584305687168957982e-07,3.801025319447441717e-07,1.642633595891049018e-07,6.928040474143692849e-08,2.851650742086162574e-08,1.145475467790095695e-08,4.490213232153174774e-09,1.717626733969802202e-09,6.411518658501500106e-10,2.335358777914605434e-10,8.300376089677114636e-11,2.878623198466738437e-11,9.741070703773439034e-12,3.216294416351349643e-12,1.036155555140573245e-12,3.256922473885454031e-13,9.988419859790721602e-14,2.988732322159005810e-14,8.725139727847699186e-15,2.485120645604738326e-15,6.905690927883932128e-16,1.872175198155998595e-16,4.951774858171584687e-17,1.277750135021038261e-17,3.216602731125442903e-18,7.899713969583066684e-19,1.892709441358393717e-19,4.423963547057105121e-20,1.008766554028564919e-20,2.243975150018794019e-21,4.869568534442681041e-22,1.030872532353376296e-22,2.128916391115017726e-23,4.288926710478635779e-24,8.428928534025973836e-25,1.615947701724740326e-25,3.022114911610928522e-26,5.513419622767815813e-27,9.811948828986368157e-28,1.703379809292479467e-28,2.884613511210946970e-29,4.765206147766102420e-30,7.678771687997338343e-31,1.207024178321091116e-31,1.850770454016500740e-32,2.768214915594131220e-33,4.038834495008659460e-34,5.748039203650564097e-35,7.979749552357823075e-36,1.080595592596298691e-36,1.427381558839522503e-37,1.839155908615733387e-38,2.311517845917701301e-39,2.833837229529835233e-40,3.388833642643968653e-41,3.952956975323340936e-42,4.497687163762314885e-43,4.991724296091174470e-44,5.403871681711264398e-45,5.706259212609210187e-46,5.877450310762086481e-47,5.904952948013253928e-48,5.786726479329799261e-49,5.531431897862627943e-50,5.157382901026473344e-51
1.000000000000000000e+00,9.561218091566817678e-01,9.046454480214994875e-01,8.463126350096127348e-01,7.822260007559851402e-01,7.137917880779033331e-01,6.426351298734270800e-01,5.704960816495678877e-01,4.991170145011444292e-01,4.301329245979951810e-01,3.649755481729599071e-01,3.048000343750513208e-01,2.504397200828936132e-01,2.023908316810703600e-01,1.608253160872935850e-01,1.256270128644982331e-01,9.644439307184388133e-02,7.275226730800864183e-02,5.391515008996618230e-02,3.924613347874212482e-02,2.805684041471994544e-02,1.969594294654188754e-02,1.357552988376319394e-02,9.186067349838823726e-03,6.101695545870928182e-03,3.978127713376663002e-03,2.545522446060374550e-03,1.598494239747973210e-03,9.850310362795879852e-04,5.956138172919493321e-04,3.533696486225353724e-04,2.056927825472310847e-04,1.174658873591063476e-04,6.580920564590561129e-05,3.616800213645566826e-05,1.949878661203783073e-05,1.031144026468713559e-05,5.348652584759446436e-06,2.721250117788047154e-06,1.357932569451481940e-06,6.646012697718445916e-07,3.190110316838854848e-07,1.501761299382304161e-07,6.933245352126766623e-08,3.139085147224189350e-08,1.393771182490158868e-08,6.068666212976530609e-09,2.591196986174467447e-09,1.084939441838848316e-09,4.454524589637129838e-10,1.793417148214707062e-10,7.080094196157180414e-11,2.740744301529944810e-11,1.040313162375108011e-11,3.871866502445492575e-12,1.412967780012969890e-12,5.055858335007170334e-13,1.773796039594936642e-13,6.101747470669530095e-14,2.057985792932320889e-14,6.805564206894173485e-15,2.206559958088232389e-15,7.014448833246754106e-16,2.186221413602101297e-16,6.680580721390530490e-17,2.001477074980684389e-17,5.878957835619027105e-18,1.693013849422463129e-18,4.780005069801490773e-19,1.323126114697714737e-19,3.590679387192251510e-20,9.553270795098700968e-21,2.491869460382840573e-21,6.372267312592129832e-22,1.597555780857520880e-22,3.926533926503248420e-23,9.461325105083840270e-24,2.235022765829616758e-24,5.176038140011569505e-25,1.175159297220348696e-25,2.615640542581842193e-26,5.707419280909228711e-27,1.220900592575131663e-27,2.560342742078204560e-28,5.263706962706454500e-29,1.060863890534557932e-29,2.096045072016675064e-30,4.059880212321084243e-31,7.708966988115307822e-32,1.434987998618289255e-32,2.618594569667278050e-33,4.684411096220828898e-34,8.214995950355781096e-35,1.412291115371591950e-35,2.380151281081827757e-36,3.932306220671838103e-37,6.368710949418909335e-38,1.011151477693349373e-38,1.573767026619303353e-39,2.401172125923215123e-40
1.000000000000000000e+00,9.643098080553702545e-01,9.222531360369562448e-01,8.741952548273309587e-01,8.207614771992578495e-01,7.628161355043932002e-01,7.014236090198360252e-01,6.377941942413893894e-01,5.732192388503548619e-01,5.090010929218937719e-01,4.463839134041296397e-01,3.864911306529846824e-01,3.302744950768130572e-01,2.784782096191916190e-01,2.316199309450122923e-01,1.899886315722126018e-01,1.536576906228085404e-01,1.225103111670937939e-01,9.627356608814437167e-02,7.455709029154833356e-02,5.689262711668066630e-02,4.277120361342672678e-02,3.167552002852654092e-02,2.310605092425071019e-02,1.660023976133923052e-02,1.174492631380246940e-02,8.182715919284150666e-03,5.613358875966073698e-03,3.791367638134068071e-03,2.521092415061247476e-03,1.650348345631704079e-03,1.063488172270795956e-03,6.745868746799086029e-04,4.211830823482784741e-04,2.588289628729542840e-04,1.565475274467726090e-04,9.318685137870439186e-05,5.459124154354095301e-05,3.147292201628576865e-05,1.785598102961896797e-05,9.968976707270223913e-06,5.476790324977648676e-06,2.960734730213101071e-06,1.574927570351745686e-06,8.243276179236376624e-07,4.245299524022617584e-07,2.151184291632244422e-07,1.072506060009023933e-07,5.260987401466520300e-08,2.539060640254420486e-08,1.205620192869827901e-08,5.632137760146728917e-09,2.588542884498952060e-09,1.170445343599610180e-09,5.206612089772975192e-10,2.278570775176083085e-10,9.809981783515833679e-11,4.154967754518311819e-11,1.731236972292233547e-11,7.096277953896498251e-12,2.861448864051055171e-12,1.135060078538155468e-12,4.429203043647796230e-13,1.700210780032797295e-13,6.420178245128195547e-14,2.384818898113533974e-14,8.714143614639589346e-15,3.132219086063014929e-15,1.107477475716296019e-15,3.851859009741355898e-16,1.317819829433704283e-16,4.434957268090000397e-17,1.468142645825698117e-17,4.780686235330074211e-18,1.531275199700480360e-18,4.824532186753771483e-19,1.495182238514351519e-19,4.557934689824606586e-20,1.366706534287920070e-20,4.031009976065752577e-21,1.169451443000225480e-21,3.337171958201712235e-22,9.367020218014105360e-23,2.586123592824971459e-23,7.022965925303713951e-24,1.875918140530508948e-24,4.928648669059948783e-25,1.273682440570531413e-25,3.237520255719151759e-26,8.094324524281740914e-27,1.990509752669118921e-27,4.814624470004131422e-28,1.145443862139592255e-28,2.680386286808281639e-29,6.169246063351666490e-30,1.396615629965752921e-30,3.109788176434290520e-31,6.810717350819253139e-32,1.467108080748362826e-32,3.108405406566196395e-33
1.000000000000000000e+00,9.703707255083571237e-01,9.353425399098134196e-01,8.950711460878381098e-01,8.499022856131730475e-01,8.003666186695980178e-01,7.471629131399147861e-01,6.911303069885560424e-01,6.332114076916390832e-01,5.744088400440753306e-01,5.157384478165497610e-01,4.581826252226722240e-01,4.026471721717659880e-01,3.499246492318155433e-01,3.006665125477384626e-01,2.553654265879071739e-01,2.143481928680681103e-01,1.777788073547960646e-01,1.456703666001558650e-01,1.179039559925941921e-01,9.425231332627959091e-02,7.440597322050057638e-02,5.799973777215383652e-02,4.463763769118041236e-02,3.391498385461186316e-02,2.543659611130587306e-02,1.883077432234273388e-02,1.375899839820315419e-02,9.921677866784207184e-03,7.060502378739311365e-03,4.958072616847187045e-03,3.435527982010481030e-03,2.348852205951924149e-03,1.584452904253777841e-03,1.054497887043175618e-03,6.923687176009222155e-04,4.484750836478558315e-04,2.865716840700322323e-04,1.806376322987920859e-04,1.123181755513527423e-04,6.888844848160720672e-05,4.167597871343047970e-05,2.486895053113384439e-05,1.463697149210187618e-05,8.496843064745933689e-06,4.864829444537853290e-06,2.747089872333140628e-06,1.529908310675975097e-06,8.403065283796757326e-07,4.551796084893579702e-07,2.431609894436025919e-07,1.281046009587518280e-07,6.655631848746176286e-08,3.410059215626346813e-08,1.722968102965719468e-08,8.584799116294666550e-09,4.218089305411066129e-09,2.043758270005883249e-09,9.764882514667970557e-10,4.600701751909074418e-10,2.137453732706317278e-10,9.792219884600839215e-11,4.423578763009145289e-11,1.970475730575218187e-11,8.655055041038781696e-12,3.748580493844678101e-12,1.600881157753098246e-12,6.741300737236366052e-13,2.799096695771384825e-13,1.145985285696257048e-13,4.626201873283027922e-14,1.841416710895493889e-14,7.227019082347321699e-15,2.796685929289347589e-15,1.067095796588568344e-15,4.014544364523108590e-16,1.489156217412762056e-16,5.446449500012911999e-17,1.964056963187633844e-17,6.983293148327250338e-18,2.448106731343954850e-18,8.461797922788567703e-19,2.883736562947879802e-19,9.689639340852003857e-20,3.210090309964814398e-20,1.048535322019719260e-20,3.376787032089112567e-21,1.072204761168666527e-21,3.356633712848960343e-22,1.036050878066503559e-22,3.152883434308537676e-23,9.459828789110449556e-24,2.798375790170114485e-24,8.161595999753720365e-25,2.346871920343076762e-25,6.653465227239369267e-26,1.859728742622727530e-26,5.124996301787864155e-27,1.392447443254547299e-27,3.729962451048484268e-28
1.000000000000000000e+00,9.750222567194608558e-01,9.454195701873882030e-01,9.112264753828135389e-01,8.726183333480651561e-01,8.299132822706758450e-01,7.835665148259561841e-01,7.341568749225377832e-01,6.823663697911123149e-01,6.289537648539005321e-01,5.747239096259086910e-01,5.204947824827257374e-01,4.670644052883207165e-01,4.151797502603202239e-01,3.655095473492361857e-01,3.186225275957385583e-01,2.749721497755180377e-01,2.348883081390585881e-01,1.985759657190022676e-01,1.661201543930738156e-01,1.374963737307622613e-01,1.125851354939238769e-01,9.118925304482781991e-02,7.305246223495216740e-02,5.787806609837443939e-02,4.534649318568201998e-02,3.513091633422546489e-02,2.691036168896030964e-02,2.038001638743661137e-02,1.525869289419936291e-02,1.129361147997572264e-02,8.262810782771981555e-03,5.975588161383484261e-03,4.271411069786088498e-03,3.017736549352807631e-03,2.107139040871618216e-03,1.454088491360036725e-03,9.916517739520262428e-04,6.683195989463607250e-04,4.450949845324641716e-04,2.929222732075650090e-04,1.904898113615284582e-04,1.224052238216218177e-04,7.771893523856729846e-05,4.875766235312386674e-05,3.022310445273861188e-05,1.851002366240256033e-05,1.120053088918319998e-05,6.696169702668789201e-06,3.955154011232871368e-06,2.308036832437376006e-06,1.330632432917465357e-06,7.578853131361416572e-07,4.264549812565894937e-07,2.370619200581808765e-07,1.301859674442752507e-07,7.062776212363998229e-08,3.785218665485805275e-08,2.004039812448034633e-08,1.048135332163731583e-08,5.415268802813641293e-09,2.763824757150589626e-09,1.393430048580981824e-09,6.939697655894825303e-10,3.414077038392315346e-10,1.659129548754340236e-10,7.964498920737919447e-11,3.776633923119300912e-11,1.768955107202005206e-11,8.184488753136220639e-12,3.740473375134945191e-12,1.688571262460314380e-12,7.529526755535325314e-13,3.316417276897320247e-13,1.442851671106848107e-13,6.200449109560760048e-14,2.631913086881865122e-14,1.103481214754362868e-14,4.569845218711500599e-15,1.869301664400504287e-15,7.552607673159878693e-16,3.014063701249690408e-16,1.188076193048397332e-16,4.625630940050515882e-17,1.778815854806746285e-17,6.756517251726874955e-18,2.534809245562773634e-18,9.392837840411165646e-19,3.437765246261245868e-19,1.242745508856196039e-19,4.437246603778144101e-20,1.564837088027934990e-20,5.450643263722437312e-21,1.875203255489900512e-21,6.371912902428776466e-22,2.138509441701458725e-22,7.088777896248541355e-23,2.320862710107131034e-23,7.504892454988162314e-24,2.396930945354607644e-24
1.000000000000000000e+00,9.786898251166770146e-01,9.533838743663409776e-01,9.240454272350663301e-01,8.907433741439308994e-01,8.536571683326233950e-01,8.130766932784826428e-01,7.693967664898513359e-01,7.231063634712209254e-01,6.747730179713694598e-01,6.250232025864926877e-01,5.745197850522030247e-01,5.239378628132376203e-01,4.739403825773470524e-01,4.251549437628473482e-01,3.781530675326674196e-01,3.334329997841357085e-01,2.914068294188479347e-01,2.523923711335322451e-01,2.166099164229046414e-01,1.841836283599468382e-01,1.551470719607189741e-01,1.294521529796436865e-01,1.069805961400294020e-01,8.755703279378215798e-02,7.096278346039319729e-02,5.694950158600953216e-02,4.525197548072400905e-02,3.559954761457784916e-02,2.772578595983334407e-02,2.137621424401425080e-02,1.631406332521079250e-02,1.232413485888357932e-02,9.214965618157454352e-03,6.819544802878719537e-03,4.994869253255118137e-03,3.620626913403751125e-03,2.597282882017987529e-03,1.843811234091371825e-03,1.295275621235341193e-03,9.004178576307179981e-04,6.193706104310646920e-04,4.215710702178986405e-04,2.839190303510684367e-04,1.891960635788625617e-04,1.247425270925940784e-04,8.137543255545350463e-05,5.252189415753097710e-05,3.353884997347526652e-05,2.118895352226690313e-05,1.324395307761764594e-05,8.189664947726084821e-06,5.010129402665890967e-06,3.032217203436747335e-06,1.815493805046069803e-06,1.075343353380972265e-06,6.301044369824870768e-07,3.652466494490854722e-07,2.094420172969288679e-07,1.188067221871227571e-07,6.666744447584253606e-08,3.700652820396107705e-08,2.032033890983812537e-08,1.103743380164868923e-08,5.930434146581956783e-09,3.151975783481370684e-09,1.657120928161597880e-09,8.617822530833801392e-10,4.433126228379934336e-10,2.255740652160557409e-10,1.135356300399032450e-10,5.652448946584131096e-11,2.783557617768279940e-11,1.355877943935582149e-11,6.532743426015615677e-12,3.113315454895328076e-12,1.467577857816396815e-12,6.842703536623560678e-13,3.155738258812353046e-13,1.439524625212535439e-13,6.495017966046147682e-14,2.898565204800701864e-14,1.279456829214986001e-14,5.586071437911640052e-15,2.412260009406091349e-15,1.030331744266215196e-15,4.352752503354609919e-16,1.818793708489105249e-16,7.516820501332350269e-17,3.072662906798863422e-17,1.242294131188821095e-17,4.967770717297888165e-18,1.964830542792651001e-18,7.686240971686287196e-19,2.973905436224903959e-19,1.138055746119178765e-19,4.307468699388678348e-20,1.612508303724869891e-20,5.970381400708665387e-21,2.186359419505924405e-21
